[INFO] main.py:42 > ###############################
[INFO] main.py:43 > ##### Random Seed 1 Start #####
[INFO] main.py:44 > ###############################
[INFO] main.py:47 > _get_args: <bound method _AttributeHolder._get_args of Namespace(batchsize=16, coeff=0.5, dataset='cifar10', dataset_path='dataset/cifar10', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='GBS', memory_size=500, model_name='resnet18', n=50, n_cls_a_task=2, n_epoch=255, n_init_cls=10, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=60, rnd_seed=['1', '2', '3'], robust_type='DivideMix', topk=1, transforms=['autoaug', 'cutmix'], warmup=10)>
_get_kwargs: <bound method _AttributeHolder._get_kwargs of Namespace(batchsize=16, coeff=0.5, dataset='cifar10', dataset_path='dataset/cifar10', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='GBS', memory_size=500, model_name='resnet18', n=50, n_cls_a_task=2, n_epoch=255, n_init_cls=10, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=60, rnd_seed=['1', '2', '3'], robust_type='DivideMix', topk=1, transforms=['autoaug', 'cutmix'], warmup=10)>
batchsize: 16
coeff: 0.5
dataset: cifar10
dataset_path: dataset/cifar10
debug: False
exp_name: blurry10
init_model: False
init_opt: True
log_path: results
lr: 0.05
m: 10
mem_manage: GBS
memory_size: 500
model_name: resnet18
n: 50
n_cls_a_task: 2
n_epoch: 255
n_init_cls: 10
n_tasks: 5
n_worker: 2
noise_rate: 0.0
noisy_percent: 60
rnd_seed: ['1', '2', '3']
robust_type: DivideMix
topk: 1
transforms: ['autoaug', 'cutmix']
warmup: 10
[INFO] main.py:53 > Set the device (cuda)
[INFO] main.py:79 > Using train-transforms Compose(
    Resize(size=(32, 32), interpolation=bilinear, max_size=None, antialias=None)
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment CIFAR10 Policy
    ToTensor()
    Normalize(mean=(0.4914, 0.4822, 0.4465), std=(0.2023, 0.1994, 0.201))
)
[INFO] main.py:98 > [1] Select a CIL method (GBS/DivideMix)
[INFO] main.py:109 > [2] Incrementally training 5 tasks
[INFO] main.py:114 > ##################################################
[INFO] main.py:115 > # Task 0 iteration
[INFO] main.py:116 > ##################################################
[INFO] main.py:117 > [2-1] Prepare a datalist for the current task
[INFO] PuriDivER.py:960 > [42/621] loss: 4.353753566741943, diversity coeff: 0.11484343161254448, 112.73026466369629 msec
[INFO] PuriDivER.py:960 > [43/621] loss: 4.227061748504639, diversity coeff: 0.11828547339694755, 101.41611099243164 msec
[INFO] PuriDivER.py:960 > [44/621] loss: 4.414083003997803, diversity coeff: 0.11327381010895211, 137.40158081054688 msec
[INFO] PuriDivER.py:960 > [45/621] loss: 3.912662982940674, diversity coeff: 0.1277902038023757, 153.5208225250244 msec
[INFO] PuriDivER.py:960 > [46/621] loss: 4.3737263679504395, diversity coeff: 0.11431899436230705, 148.35214614868164 msec
[INFO] PuriDivER.py:960 > [47/621] loss: 3.876152753829956, diversity coeff: 0.12899388433697798, 125.40507316589355 msec
[INFO] PuriDivER.py:960 > [48/621] loss: 4.691564083099365, diversity coeff: 0.10657426630943244, 87.33987808227539 msec
[INFO] PuriDivER.py:960 > [49/621] loss: 3.829779863357544, diversity coeff: 0.13055580681905124, 103.03783416748047 msec
[INFO] PuriDivER.py:960 > [50/621] loss: 4.3268141746521, diversity coeff: 0.11555846399162793, 113.36612701416016 msec
[INFO] PuriDivER.py:960 > [51/621] loss: 4.612584114074707, diversity coeff: 0.1083991072323894, 105.15904426574707 msec
[INFO] PuriDivER.py:960 > [52/621] loss: 4.615969657897949, diversity coeff: 0.10831960282591921, 191.38383865356445 msec
[INFO] PuriDivER.py:960 > [53/621] loss: 4.363022804260254, diversity coeff: 0.11459944685867267, 125.86236000061035 msec
[INFO] PuriDivER.py:960 > [54/621] loss: 4.2178778648376465, diversity coeff: 0.11854302472061881, 117.80762672424316 msec
[INFO] PuriDivER.py:960 > [55/621] loss: 4.510008811950684, diversity coeff: 0.11086452839628452, 90.99721908569336 msec
[INFO] PuriDivER.py:960 > [56/621] loss: 3.6641085147857666, diversity coeff: 0.136458840665431, 89.24531936645508 msec
[INFO] PuriDivER.py:960 > [57/621] loss: 4.195966720581055, diversity coeff: 0.11916205091606645, 101.96518898010254 msec
[INFO] PuriDivER.py:960 > [58/621] loss: 4.090978145599365, diversity coeff: 0.12222015914160927, 115.00215530395508 msec
[INFO] PuriDivER.py:960 > [59/621] loss: 3.92765474319458, diversity coeff: 0.12730243177976538, 140.4249668121338 msec
[INFO] PuriDivER.py:960 > [60/621] loss: 4.2122907638549805, diversity coeff: 0.11870025789540056, 110.98051071166992 msec
[INFO] PuriDivER.py:960 > [61/621] loss: 4.911761283874512, diversity coeff: 0.10179647810684894, 106.13298416137695 msec
[INFO] PuriDivER.py:960 > [62/621] loss: 4.487901210784912, diversity coeff: 0.11141065199885548, 88.40012550354004 msec
[INFO] PuriDivER.py:960 > [63/621] loss: 3.6942667961120605, diversity coeff: 0.13534485395754647, 92.34118461608887 msec
[INFO] PuriDivER.py:960 > [64/621] loss: 4.418499946594238, diversity coeff: 0.11316057622347556, 92.34833717346191 msec
[INFO] PuriDivER.py:960 > [65/621] loss: 4.464476585388184, diversity coeff: 0.1119952116305086, 131.2253475189209 msec
[INFO] PuriDivER.py:960 > [66/621] loss: 4.737422943115234, diversity coeff: 0.10554261378048083, 121.40870094299316 msec
[INFO] PuriDivER.py:960 > [67/621] loss: 4.1805620193481445, diversity coeff: 0.11960114398158424, 197.79634475708008 msec
[INFO] PuriDivER.py:960 > [68/621] loss: 3.993313789367676, diversity coeff: 0.12520929392808194, 148.7712860107422 msec
[INFO] PuriDivER.py:960 > [69/621] loss: 3.861762046813965, diversity coeff: 0.12947457506153456, 81.22539520263672 msec
[INFO] PuriDivER.py:960 > [70/621] loss: 3.927389144897461, diversity coeff: 0.1273110408856758, 95.4282283782959 msec
[INFO] PuriDivER.py:960 > [71/621] loss: 4.091647624969482, diversity coeff: 0.1222001613601145, 94.04397010803223 msec
[INFO] PuriDivER.py:960 > [72/621] loss: 4.6478118896484375, diversity coeff: 0.10757750353743775, 193.24207305908203 msec
[INFO] PuriDivER.py:960 > [73/621] loss: 4.460690498352051, diversity coeff: 0.11209026947391196, 161.3616943359375 msec
[INFO] PuriDivER.py:960 > [74/621] loss: 4.124761581420898, diversity coeff: 0.12121912748900263, 111.4656925201416 msec
[INFO] PuriDivER.py:960 > [75/621] loss: 4.259987831115723, diversity coeff: 0.11737122729504283, 133.73947143554688 msec
[INFO] PuriDivER.py:960 > [76/621] loss: 4.342283248901367, diversity coeff: 0.1151467952088349, 105.04746437072754 msec
[INFO] PuriDivER.py:960 > [77/621] loss: 4.837324142456055, diversity coeff: 0.10336293067723491, 78.60183715820312 msec
[INFO] PuriDivER.py:960 > [78/621] loss: 4.502333641052246, diversity coeff: 0.11105352021027574, 80.88517189025879 msec
[INFO] PuriDivER.py:960 > [79/621] loss: 4.04048490524292, diversity coeff: 0.12374752331117526, 81.91633224487305 msec
[INFO] PuriDivER.py:960 > [80/621] loss: 4.410289764404297, diversity coeff: 0.11337123561257331, 90.30485153198242 msec
[INFO] PuriDivER.py:960 > [81/621] loss: 4.445295333862305, diversity coeff: 0.11247846598430028, 108.96134376525879 msec
[INFO] PuriDivER.py:960 > [82/621] loss: 4.243470191955566, diversity coeff: 0.11782809290091403, 186.6462230682373 msec
[INFO] PuriDivER.py:960 > [83/621] loss: 4.864743232727051, diversity coeff: 0.10278034750864184, 172.41334915161133 msec
[INFO] PuriDivER.py:960 > [84/621] loss: 3.748175621032715, diversity coeff: 0.13339823171418996, 82.68022537231445 msec
[INFO] PuriDivER.py:960 > [85/621] loss: 4.266898155212402, diversity coeff: 0.11718114232213504, 87.53299713134766 msec
[INFO] PuriDivER.py:960 > [86/621] loss: 3.816110134124756, diversity coeff: 0.13102347218149077, 90.51775932312012 msec
[INFO] PuriDivER.py:960 > [87/621] loss: 4.281577110290527, diversity coeff: 0.11677939860017432, 106.82916641235352 msec
[INFO] PuriDivER.py:960 > [88/621] loss: 4.615917205810547, diversity coeff: 0.10832083369489312, 159.13653373718262 msec
[INFO] PuriDivER.py:960 > [89/621] loss: 4.0241193771362305, diversity coeff: 0.12425078710160573, 120.71824073791504 msec
[INFO] PuriDivER.py:960 > [90/621] loss: 3.952517032623291, diversity coeff: 0.12650166865141865, 112.63585090637207 msec
[INFO] PuriDivER.py:960 > [91/621] loss: 4.128820419311523, diversity coeff: 0.12109996299702822, 111.18435859680176 msec
[INFO] PuriDivER.py:960 > [92/621] loss: 4.199540138244629, diversity coeff: 0.11906065510520293, 77.89754867553711 msec
[INFO] PuriDivER.py:960 > [93/621] loss: 3.9119620323181152, diversity coeff: 0.12781310142310212, 84.03515815734863 msec
[INFO] PuriDivER.py:960 > [94/621] loss: 4.112235069274902, diversity coeff: 0.12158837993864087, 89.32232856750488 msec
[INFO] PuriDivER.py:960 > [95/621] loss: 4.266590118408203, diversity coeff: 0.11718960249843312, 111.79637908935547 msec
[INFO] PuriDivER.py:960 > [96/621] loss: 3.9364943504333496, diversity coeff: 0.12701656740469028, 102.10490226745605 msec
[INFO] PuriDivER.py:960 > [97/621] loss: 4.192417144775391, diversity coeff: 0.11926294133757713, 119.25148963928223 msec
[INFO] PuriDivER.py:960 > [98/621] loss: 4.1292877197265625, diversity coeff: 0.12108625843904855, 94.9859619140625 msec
[INFO] PuriDivER.py:960 > [99/621] loss: 3.81223201751709, diversity coeff: 0.13115676005618632, 99.35545921325684 msec
[INFO] PuriDivER.py:960 > [100/621] loss: 3.6922059059143066, diversity coeff: 0.135420399820899, 91.87841415405273 msec
[INFO] PuriDivER.py:960 > [101/621] loss: 3.8833584785461426, diversity coeff: 0.12875453110040738, 102.08964347839355 msec
[INFO] PuriDivER.py:960 > [102/621] loss: 4.221218109130859, diversity coeff: 0.11844922178232317, 106.77123069763184 msec
[INFO] PuriDivER.py:960 > [103/621] loss: 3.648810386657715, diversity coeff: 0.13703096270179074, 128.01218032836914 msec
[INFO] PuriDivER.py:960 > [104/621] loss: 3.840498924255371, diversity coeff: 0.13019141779786966, 114.29524421691895 msec
[INFO] PuriDivER.py:960 > [105/621] loss: 4.580852508544922, diversity coeff: 0.109149988799535, 101.11236572265625 msec
[INFO] PuriDivER.py:960 > [106/621] loss: 3.9288291931152344, diversity coeff: 0.1272643771015002, 111.78112030029297 msec
[INFO] PuriDivER.py:960 > [107/621] loss: 3.870626926422119, diversity coeff: 0.12917804001900635, 143.5844898223877 msec
[INFO] PuriDivER.py:960 > [108/621] loss: 4.268102645874023, diversity coeff: 0.11714807292260185, 84.77258682250977 msec
[INFO] PuriDivER.py:960 > [109/621] loss: 4.100982666015625, diversity coeff: 0.12192199790148905, 78.47881317138672 msec
[INFO] PuriDivER.py:960 > [110/621] loss: 3.97202730178833, diversity coeff: 0.1258803029311718, 86.8830680847168 msec
[INFO] PuriDivER.py:960 > [111/621] loss: 3.7039737701416016, diversity coeff: 0.13499015679608475, 81.41493797302246 msec
[INFO] PuriDivER.py:960 > [112/621] loss: 3.967927932739258, diversity coeff: 0.1260103531302861, 132.9019069671631 msec
[INFO] PuriDivER.py:960 > [113/621] loss: 3.9792323112487793, diversity coeff: 0.125652377365997, 92.41509437561035 msec
[INFO] PuriDivER.py:960 > [114/621] loss: 3.7547903060913086, diversity coeff: 0.13316322863326394, 99.53474998474121 msec
[INFO] PuriDivER.py:960 > [115/621] loss: 3.747692108154297, diversity coeff: 0.13341544224299826, 104.21562194824219 msec
[INFO] PuriDivER.py:960 > [116/621] loss: 4.133378505706787, diversity coeff: 0.12096641991767035, 100.18324851989746 msec
[INFO] PuriDivER.py:960 > [117/621] loss: 3.6377410888671875, diversity coeff: 0.1374479347994782, 77.58951187133789 msec
[INFO] PuriDivER.py:960 > [118/621] loss: 3.7030770778656006, diversity coeff: 0.13502284437681558, 89.30587768554688 msec
[INFO] PuriDivER.py:960 > [119/621] loss: 3.8261771202087402, diversity coeff: 0.13067873867081253, 92.19551086425781 msec
[INFO] PuriDivER.py:960 > [120/621] loss: 3.911529541015625, diversity coeff: 0.12782723350471628, 180.46903610229492 msec
[INFO] PuriDivER.py:960 > [121/621] loss: 3.945047378540039, diversity coeff: 0.1267411901615836, 112.14256286621094 msec
[INFO] PuriDivER.py:960 > [122/621] loss: 3.5458006858825684, diversity coeff: 0.14101187412781702, 165.5898094177246 msec
[INFO] PuriDivER.py:960 > [123/621] loss: 3.746938705444336, diversity coeff: 0.13344226829051017, 145.50328254699707 msec
[INFO] PuriDivER.py:960 > [124/621] loss: 3.789062023162842, diversity coeff: 0.13195877949304066, 96.4651107788086 msec
[INFO] PuriDivER.py:960 > [125/621] loss: 4.066047191619873, diversity coeff: 0.1229695516152642, 121.86670303344727 msec
[INFO] PuriDivER.py:960 > [126/621] loss: 4.250672817230225, diversity coeff: 0.11762843707312301, 145.71881294250488 msec
[INFO] PuriDivER.py:960 > [127/621] loss: 3.5929813385009766, diversity coeff: 0.1391601995374138, 80.46531677246094 msec
[INFO] PuriDivER.py:960 > [128/621] loss: 3.7878475189208984, diversity coeff: 0.13200108966963975, 131.0110092163086 msec
[INFO] PuriDivER.py:960 > [129/621] loss: 3.982741117477417, diversity coeff: 0.12554167726490073, 129.1329860687256 msec
[INFO] PuriDivER.py:960 > [130/621] loss: 3.3748855590820312, diversity coeff: 0.14815317178814205, 128.28683853149414 msec
[INFO] PuriDivER.py:960 > [131/621] loss: 3.6947739124298096, diversity coeff: 0.13532627756137394, 95.43848037719727 msec
[INFO] PuriDivER.py:960 > [132/621] loss: 3.841529369354248, diversity coeff: 0.13015649548035313, 110.07833480834961 msec
[INFO] PuriDivER.py:960 > [133/621] loss: 3.9801509380340576, diversity coeff: 0.1256233765463599, 118.54910850524902 msec
[INFO] PuriDivER.py:960 > [134/621] loss: 3.5129833221435547, diversity coeff: 0.1423291698677663, 98.54960441589355 msec
[INFO] PuriDivER.py:960 > [135/621] loss: 3.364076614379883, diversity coeff: 0.14862919526348764, 144.5634365081787 msec
[INFO] PuriDivER.py:960 > [136/621] loss: 3.8319718837738037, diversity coeff: 0.1304811243833005, 79.66184616088867 msec
[INFO] PuriDivER.py:960 > [137/621] loss: 3.9633336067199707, diversity coeff: 0.12615642527599305, 94.70224380493164 msec
[INFO] PuriDivER.py:960 > [138/621] loss: 4.047106742858887, diversity coeff: 0.12354504878880429, 109.8475456237793 msec
[INFO] PuriDivER.py:960 > [139/621] loss: 3.8374695777893066, diversity coeff: 0.13029419253091265, 84.76972579956055 msec
[INFO] PuriDivER.py:960 > [140/621] loss: 3.5855724811553955, diversity coeff: 0.13944774582799194, 96.91357612609863 msec
[INFO] PuriDivER.py:960 > [141/621] loss: 3.818279981613159, diversity coeff: 0.13094901432261088, 88.9272689819336 msec
[INFO] PuriDivER.py:960 > [142/621] loss: 3.594416618347168, diversity coeff: 0.13910463173573814, 103.55377197265625 msec
[INFO] PuriDivER.py:960 > [143/621] loss: 3.6110846996307373, diversity coeff: 0.1384625511694946, 153.0284881591797 msec
[INFO] PuriDivER.py:960 > [144/621] loss: 4.100940704345703, diversity coeff: 0.12192324543248279, 119.8434829711914 msec
[INFO] PuriDivER.py:960 > [145/621] loss: 3.7638869285583496, diversity coeff: 0.13284139760051475, 103.98149490356445 msec
[INFO] PuriDivER.py:960 > [146/621] loss: 3.5636143684387207, diversity coeff: 0.1403069884407999, 114.40038681030273 msec
[INFO] PuriDivER.py:960 > [147/621] loss: 3.8308305740356445, diversity coeff: 0.13051999829720157, 99.28202629089355 msec
[INFO] PuriDivER.py:960 > [148/621] loss: 3.5117242336273193, diversity coeff: 0.14238020036201463, 87.00895309448242 msec
[INFO] PuriDivER.py:960 > [149/621] loss: 3.8498470783233643, diversity coeff: 0.129875288505681, 87.10289001464844 msec
[INFO] PuriDivER.py:960 > [150/621] loss: 3.581336736679077, diversity coeff: 0.13961267447406883, 102.86116600036621 msec
[INFO] PuriDivER.py:960 > [151/621] loss: 3.885892868041992, diversity coeff: 0.12867055705834163, 93.92428398132324 msec
[INFO] PuriDivER.py:960 > [152/621] loss: 3.532221555709839, diversity coeff: 0.14155397449283713, 107.16581344604492 msec
[INFO] PuriDivER.py:960 > [153/621] loss: 3.7378525733947754, diversity coeff: 0.13376664546881586, 94.58518028259277 msec
[INFO] PuriDivER.py:960 > [154/621] loss: 3.810236930847168, diversity coeff: 0.13122543534027162, 150.13790130615234 msec
[INFO] PuriDivER.py:960 > [155/621] loss: 3.521315574645996, diversity coeff: 0.14199238591396793, 104.54511642456055 msec
[INFO] PuriDivER.py:960 > [156/621] loss: 3.6536812782287598, diversity coeff: 0.13684828038487012, 78.6900520324707 msec
[INFO] PuriDivER.py:960 > [157/621] loss: 3.840264320373535, diversity coeff: 0.1301993712639462, 62.48307228088379 msec
[INFO] PuriDivER.py:960 > [158/621] loss: 3.4635252952575684, diversity coeff: 0.14436158462149098, 63.32826614379883 msec
[INFO] PuriDivER.py:960 > [159/621] loss: 4.155853271484375, diversity coeff: 0.1203122361010141, 69.46039199829102 msec
[INFO] PuriDivER.py:960 > [160/621] loss: 3.6132988929748535, diversity coeff: 0.1383777027060019, 89.16163444519043 msec
[INFO] PuriDivER.py:960 > [161/621] loss: 3.787158966064453, diversity coeff: 0.13202508911834535, 104.41374778747559 msec
[INFO] PuriDivER.py:960 > [162/621] loss: 3.761667251586914, diversity coeff: 0.13291978438259464, 86.43412590026855 msec
[INFO] PuriDivER.py:960 > [163/621] loss: 3.83443546295166, diversity coeff: 0.13039729181283743, 97.9011058807373 msec
[INFO] PuriDivER.py:960 > [164/621] loss: 3.8861541748046875, diversity coeff: 0.1286619051919445, 95.27397155761719 msec
[INFO] PuriDivER.py:960 > [165/621] loss: 3.6037912368774414, diversity coeff: 0.13874277590874892, 62.853097915649414 msec
[INFO] PuriDivER.py:960 > [166/621] loss: 3.355919361114502, diversity coeff: 0.14899046913747946, 76.35068893432617 msec
[INFO] PuriDivER.py:960 > [167/621] loss: 3.721895217895508, diversity coeff: 0.13434016024844403, 68.76897811889648 msec
[INFO] PuriDivER.py:960 > [168/621] loss: 3.711578845977783, diversity coeff: 0.13471356011791238, 62.35051155090332 msec
[INFO] PuriDivER.py:960 > [169/621] loss: 3.7395734786987305, diversity coeff: 0.13370508771871661, 66.52045249938965 msec
[INFO] PuriDivER.py:960 > [170/621] loss: 3.4424023628234863, diversity coeff: 0.14524740204683567, 89.1873836517334 msec
[INFO] PuriDivER.py:960 > [171/621] loss: 3.645343065261841, diversity coeff: 0.13716130170702756, 117.61689186096191 msec
[INFO] PuriDivER.py:960 > [172/621] loss: 3.2310853004455566, diversity coeff: 0.1547467657170956, 109.06744003295898 msec
[INFO] PuriDivER.py:960 > [173/621] loss: 3.6605324745178223, diversity coeff: 0.13659214977074113, 126.48868560791016 msec
[INFO] PuriDivER.py:960 > [174/621] loss: 3.5031604766845703, diversity coeff: 0.14272826018898382, 102.5087833404541 msec
[INFO] PuriDivER.py:960 > [175/621] loss: 3.4187607765197754, diversity coeff: 0.14625182417969274, 88.98711204528809 msec
[INFO] PuriDivER.py:960 > [176/621] loss: 3.53813099861145, diversity coeff: 0.14131754878387104, 90.27504920959473 msec
[INFO] PuriDivER.py:960 > [177/621] loss: 3.5669519901275635, diversity coeff: 0.14017570221967543, 92.87381172180176 msec
[INFO] PuriDivER.py:960 > [178/621] loss: 3.5885367393493652, diversity coeff: 0.1393325570607519, 94.68364715576172 msec
